,filename,objectID,name,xmin,ymin,xmax,ymax
1359,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_01,D40,131,133,142,153
1360,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_02,D10,134,143,197,161
1361,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_03,D00,114,160,133,230
1362,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_04,D10,21,101,68,111
1363,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_05,D20,4,223,110,286
1364,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_06,D40,62,229,80,261
1365,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000542.jpg,object_07,D10,1,323,426,370
1366,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000543.jpg,object_00,D20,38,131,271,415
1367,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000543.jpg,object_01,D00,274,7,512,128
1368,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000544.jpg,object_00,D20,1,113,303,347
1369,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000544.jpg,object_01,D00,304,42,512,121
1370,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000545.jpg,object_00,D00,11,52,161,511
1371,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000545.jpg,object_01,D20,209,107,383,247
1372,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000545.jpg,object_02,D20,164,248,512,512
1373,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000546.jpg,object_00,D00,211,24,345,298
1374,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000546.jpg,object_01,D00,67,2,167,140
1375,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000546.jpg,object_02,D00,20,116,130,368
1376,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000547.jpg,object_00,D20,1,200,460,512
1377,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000548.jpg,object_00,D00,115,37,403,339
1378,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000549.jpg,object_00,D00,230,144,294,512
1379,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000549.jpg,object_01,D00,304,135,357,188
1380,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000549.jpg,object_02,D00,356,60,418,159
1381,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000550.jpg,object_00,D20,1,263,512,512
1382,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000550.jpg,object_01,D20,78,16,398,264
1383,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000551.jpg,object_00,D00,195,10,278,261
1384,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000551.jpg,object_01,D00,224,374,257,512
1385,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000552.jpg,object_00,D40,423,257,509,436
1386,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000552.jpg,object_01,D00,285,193,356,509
1387,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000552.jpg,object_02,D00,293,99,348,195
1388,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000552.jpg,object_03,D00,46,281,61,500
1389,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000552.jpg,object_04,D20,303,42,329,77
1390,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000553.jpg,object_00,D00,25,321,89,511
1391,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000553.jpg,object_01,Repair,1,57,205,322
1392,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000553.jpg,object_02,D40,207,216,221,230
1393,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000553.jpg,object_03,D20,220,189,512,309
1394,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000553.jpg,object_04,D20,216,112,313,161
1395,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000554.jpg,object_00,D00,446,185,511,230
1396,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000554.jpg,object_01,D00,141,243,183,507
1397,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000555.jpg,object_00,D10,45,233,512,322
1398,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000555.jpg,object_01,D00,3,148,46,235
1399,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000555.jpg,object_02,D00,1,237,44,279
1400,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000556.jpg,object_00,D00,133,197,254,255
1401,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000556.jpg,object_01,D00,133,73,195,195
1402,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000556.jpg,object_02,D10,2,133,133,171
1403,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000556.jpg,object_03,D00,243,261,453,329
1404,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000557.jpg,object_00,D00,1,283,512,385
1405,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000557.jpg,object_01,D00,36,74,107,294
1406,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000557.jpg,object_02,D10,1,42,187,76
1407,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000558.jpg,object_00,D00,308,133,362,269
1408,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000558.jpg,object_01,D10,375,415,488,491
1409,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000558.jpg,object_02,D00,303,274,364,505
1410,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000558.jpg,object_03,D20,307,58,339,101
1411,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000559.jpg,object_00,D00,223,206,262,509
1412,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000560.jpg,object_00,D00,197,1,233,512
1413,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000560.jpg,object_01,D10,111,87,512,126
1414,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000561.jpg,object_00,D10,1,237,512,360
1415,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000562.jpg,object_00,D20,1,341,224,387
1416,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000562.jpg,object_01,D10,225,348,447,395
1417,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000562.jpg,object_02,D20,450,377,512,429
1418,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000562.jpg,object_03,D10,65,68,512,126
1419,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000563.jpg,object_00,Repair,1,95,512,493
1420,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000564.jpg,object_00,D00,435,315,500,436
1421,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000564.jpg,object_01,D00,464,176,509,224
1422,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000564.jpg,object_02,D00,70,172,196,508
1423,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000564.jpg,object_03,D00,63,173,112,264
1424,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000565.jpg,object_00,D00,68,1,177,512
1425,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000566.jpg,object_00,D00,290,115,348,512
1426,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000566.jpg,object_01,D10,211,221,508,261
1427,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000566.jpg,object_02,D10,61,198,201,211
1428,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000567.jpg,object_00,D00,463,351,512,476
1429,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000567.jpg,object_01,Repair,1,83,512,367
1430,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000567.jpg,object_02,D40,491,240,505,258
1431,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000567.jpg,object_03,D20,433,126,512,169
1432,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000568.jpg,object_00,D00,158,53,207,162
1433,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000568.jpg,object_01,D00,153,163,214,471
1434,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000568.jpg,object_02,D00,218,469,305,504
1435,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000568.jpg,object_03,D10,1,83,178,102
1436,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000569.jpg,object_00,D10,259,262,512,294
1437,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000570.jpg,object_00,D00,218,51,243,246
1438,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000570.jpg,object_01,D20,145,265,328,395
1439,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000571.jpg,object_00,D00,31,44,174,512
1440,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000571.jpg,object_01,D20,216,87,355,231
1441,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000571.jpg,object_02,D20,174,232,512,511
1442,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000572.jpg,object_00,D00,194,1,232,510
1443,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000573.jpg,object_00,D20,90,131,300,379
1444,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000573.jpg,object_01,D00,303,22,512,129
1445,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000574.jpg,object_00,D00,370,67,490,512
1446,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000575.jpg,object_00,D00,181,17,286,509
1447,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000576.jpg,object_00,D00,188,96,283,510
1448,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000577.jpg,object_00,D00,81,263,116,501
1449,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000577.jpg,object_01,D00,19,105,175,325
1450,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000577.jpg,object_02,D00,233,124,461,507
1451,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000577.jpg,object_03,D00,306,103,457,159
1452,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000578.jpg,object_00,D00,74,142,213,401
1453,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000579.jpg,object_00,Repair,1,91,512,421
1454,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000580.jpg,object_00,D20,1,194,382,511
1455,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000580.jpg,object_01,D00,1,1,270,105
1456,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000581.jpg,object_00,D00,214,1,260,512
1457,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000582.jpg,object_00,D40,126,91,144,103
1458,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000582.jpg,object_01,Repair,1,124,512,334
1459,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000583.jpg,object_00,D00,207,9,244,512
1460,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_00,D00,326,79,388,132
1461,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_01,D00,239,144,253,182
1462,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_02,D10,358,216,435,235
1463,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_03,D00,269,349,284,512
1464,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_04,D00,223,327,265,431
1465,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_05,D00,223,432,265,505
1466,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_06,D10,1,251,138,269
1467,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000584.jpg,object_07,Repair,136,181,357,347
1468,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_00,D00,277,141,366,197
1469,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_01,D00,372,161,491,201
1470,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_02,D00,361,201,383,270
1471,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_03,D00,342,247,384,411
1472,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_04,D10,1,292,197,329
1473,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_05,D00,189,356,368,420
1474,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000585.jpg,object_06,D00,362,425,403,512
1475,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000586.jpg,object_00,D00,227,1,283,508
1476,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000587.jpg,object_00,D00,176,1,213,510
1477,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000587.jpg,object_01,D00,64,49,157,403
1478,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000587.jpg,object_02,D00,257,3,322,48
1479,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000588.jpg,object_00,D20,1,253,474,511
1480,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000589.jpg,object_00,D00,429,166,508,216
1481,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000589.jpg,object_01,D00,174,225,207,509
1482,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000590.jpg,object_00,D00,273,188,380,507
1483,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000590.jpg,object_01,D00,256,1,293,132
1484,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000590.jpg,object_02,D00,356,58,385,94
1485,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000591.jpg,object_00,D00,1,362,64,511
1486,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000591.jpg,object_01,D10,1,328,512,410
1487,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000591.jpg,object_02,D00,267,108,349,361
1488,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000591.jpg,object_03,D10,1,59,365,110
1489,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000592.jpg,object_00,D00,212,119,293,512
1490,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000592.jpg,object_01,D00,296,111,342,160
1491,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000592.jpg,object_02,D00,348,59,403,139
1492,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000593.jpg,object_00,D00,234,20,308,510
1493,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000593.jpg,object_01,D10,3,234,272,253
1494,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000593.jpg,object_02,D00,129,101,142,135
1495,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000594.jpg,object_00,D00,207,94,279,512
1496,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000594.jpg,object_01,D00,293,80,322,125
1497,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000594.jpg,object_02,D00,331,39,373,104
1498,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000594.jpg,object_03,D00,418,209,510,369
1499,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000595.jpg,object_00,D00,185,1,206,510
1500,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000595.jpg,object_01,D00,130,16,157,133
1501,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000596.jpg,object_00,D00,218,161,263,507
1502,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000597.jpg,object_00,D20,146,381,424,511
1503,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000598.jpg,object_00,D00,107,151,133,203
1504,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000598.jpg,object_01,D00,325,313,404,509
1505,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000598.jpg,object_02,D00,415,156,505,223
1506,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000598.jpg,object_03,D00,361,219,387,275
1507,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000598.jpg,object_04,D00,101,147,199,510
1508,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000599.jpg,object_00,D20,10,106,419,245
1509,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000599.jpg,object_01,D20,181,245,427,464
1510,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000600.jpg,object_00,D00,452,42,481,177
1511,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000600.jpg,object_01,D10,426,177,480,204
1512,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000600.jpg,object_02,D00,479,178,511,212
1513,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000600.jpg,object_03,D00,1,231,441,266
1514,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000601.jpg,object_00,D00,1,8,107,313
1515,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000601.jpg,object_01,D20,151,121,469,352
1516,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000601.jpg,object_02,D20,138,352,477,511
1517,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000602.jpg,object_00,D00,301,93,445,508
1518,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000602.jpg,object_01,D00,23,36,219,506
1519,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000603.jpg,object_00,D00,128,39,236,509
1520,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000604.jpg,object_00,D00,283,168,420,306
1521,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000604.jpg,object_01,D20,1,267,282,511
1522,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000604.jpg,object_02,D00,1,1,258,99
1523,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000605.jpg,object_00,D00,242,1,282,205
